steps	avg_reward	std_reward
0	-500.0	0.0
1	-500.0	0.0
2	-500.0	0.0
3	-500.0	0.0
4	-500.0	0.0
5	-500.0	0.0
6	-500.0	0.0
7	-500.0	0.0
8	-500.0	0.0
9	-500.0	0.0
10	-500.0	0.0
11	-500.0	0.0
12	-500.0	0.0
13	-500.0	0.0
14	-500.0	0.0
15	-500.0	0.0
16	-500.0	0.0
17	-500.0	0.0
18	-500.0	0.0
19	-500.0	0.0
20	-500.0	0.0
21	-500.0	0.0
22	-500.0	0.0
23	-500.0	0.0
24	-500.0	0.0
25	-500.0	0.0
26	-500.0	0.0
27	-500.0	0.0
28	-500.0	0.0
29	-500.0	0.0
30	-500.0	0.0
31	-500.0	0.0
32	-500.0	0.0
33	-500.0	0.0
34	-500.0	0.0
35	-500.0	0.0
36	-500.0	0.0
37	-500.0	0.0
38	-500.0	0.0
39	-500.0	0.0
40	-500.0	0.0
41	-500.0	0.0
42	-500.0	0.0
43	-500.0	0.0
44	-500.0	0.0
45	-500.0	0.0
46	-500.0	0.0
47	-500.0	0.0
48	-500.0	0.0
49	-500.0	0.0
50	-500.0	0.0
51	-500.0	0.0
52	-500.0	0.0
53	-500.0	0.0
54	-500.0	0.0
55	-500.0	0.0
56	-500.0	0.0
57	-500.0	0.0
58	-500.0	0.0
59	-500.0	0.0
60	-500.0	0.0
61	-500.0	0.0
62	-500.0	0.0
63	-500.0	0.0
64	-500.0	0.0
65	-500.0	0.0
66	-500.0	0.0
67	-500.0	0.0
68	-500.0	0.0
69	-500.0	0.0
70	-500.0	0.0
71	-500.0	0.0
72	-500.0	0.0
73	-480.3636363636364	42.793951839595124
74	-497.45454545454544	8.049434044064965
75	-481.72727272727275	32.510392489705666
76	-484.09090909090907	30.20070602863614
77	-470.0	51.657966031827605
78	-470.8181818181818	52.53365705875561
79	-466.09090909090907	54.37488481986471
80	-451.6666666666667	63.917046934983546
81	-460.54545454545456	68.94446201817233
82	-423.1666666666667	78.64777315488483
83	-423.5833333333333	86.13889784657232
84	-420.4166666666667	77.69540777220291
85	-372.35714285714283	60.9069631755295
86	-363.7857142857143	81.79519595693046
87	-390.7692307692308	97.80998363872824
88	-364.57142857142856	101.21174006275464
89	-338.93333333333334	54.65219320596587
90	-313.125	92.57758570518028
91	-305.1764705882353	79.63906467831832
92	-336.46666666666664	84.9830309859301
93	-341.26666666666665	75.33522121528253
94	-276.8333333333333	82.46430204101112
95	-270.57894736842104	54.600285125025415
96	-267.3157894736842	71.36640270395479
97	-271.42105263157896	83.72594126671393
98	-257.7	58.3361808828792
99	-251.0	76.36229436050229
100	-231.0909090909091	79.87428138297257
101	-211.5	52.58881376617401
102	-230.77272727272728	65.18639834294896
103	-212.33333333333334	48.54865829476879
104	-217.52173913043478	68.23034487816119
105	-207.8	69.68500556073738
106	-188.4814814814815	43.70979241955707
107	-193.5	56.904271841805986
108	-181.35714285714286	52.45420743420894
109	-167.48387096774192	33.81245329636456
110	-173.0344827586207	64.08856090228244
111	-153.5151515151515	38.03755816344747
112	-171.7	64.3921061414622
113	-160.93548387096774	34.92012589478744
114	-175.0	92.2062904578641
115	-159.34375	73.265616669332
116	-135.64864864864865	25.52075595785392
117	-139.44444444444446	41.7488818509247
118	-126.2	23.907321054438533
119	-146.7941176470588	68.7338342113833
120	-139.16216216216216	55.592393760061306
121	-127.35897435897436	58.587863965810065
122	-119.21428571428571	23.15530970095064
123	-118.04761904761905	29.050819495819475
124	-117.62790697674419	18.849493554129264
125	-121.48780487804878	51.2488533845414
126	-109.52173913043478	23.349647730733295
127	-110.15555555555555	18.866732103014385
128	-107.91304347826087	33.14580836963206
129	-107.44680851063829	28.815486757097098
130	-102.34693877551021	17.657224942490846
131	-104.6875	22.11820163914779
132	-110.6	30.849743380888384
133	-103.8125	18.30147563494995
134	-106.23404255319149	28.44719839322883
135	-113.63636363636364	52.66579488067396
136	-99.74	24.889202478183186
137	-101.04081632653062	58.357434580027444
138	-101.81632653061224	26.26915120198918
139	-95.67307692307692	22.15133365827522
140	-111.88888888888889	67.74436334804616
141	-102.48979591836735	26.268723117884225
142	-100.04	25.73010687890744
143	-91.12727272727273	30.263722384432217
144	-105.10204081632654	37.81979014282487
145	-96.13461538461539	27.980782447789633
146	-95.17307692307692	24.408164738815568
