steps	avg_reward	std_reward
0	20.06374501992032	9.839545401283003
1	20.169354838709676	10.383549158748853
2	20.448979591836736	10.569229934472368
3	19.546875	10.061420264275567
4	18.2992700729927	8.514363101797478
5	18.883018867924527	9.006365376861567
6	18.06474820143885	8.532383199674864
7	18.605947955390334	9.817712254670482
8	16.95945945945946	8.080990689180798
9	17.154109589041095	7.205416785758017
10	16.486842105263158	6.857560984729175
11	15.39076923076923	5.987518378373544
12	16.207119741100325	7.086324935340034
13	16.275974025974026	6.713415094651275
14	16.064102564102566	6.755035621363581
15	16.141935483870967	6.496588394690803
16	17.209621993127147	7.165738705626726
17	16.028846153846153	6.616979999188807
18	16.989830508474576	7.313551269709023
19	17.164383561643834	7.860537293201526
20	16.207119741100325	6.028718846273199
21	18.07942238267148	8.443965377173628
22	17.749116607773853	8.487610442388265
23	18.598513011152416	8.772769504421722
24	19.26923076923077	9.797792892388069
25	20.267206477732792	10.745936878779396
26	20.225806451612904	9.613782704951412
27	20.508196721311474	10.607564499782146
28	21.903930131004365	10.989054988134159
29	22.141592920353983	12.254215280990874
30	23.212962962962962	12.623868431816511
31	22.357142857142858	11.33133860997356
32	24.0625	14.3131508081796
33	25.025	15.344522638387941
34	24.885572139303484	12.61688991946196
35	26.86096256684492	16.257023990263075
36	28.775862068965516	18.400127845115836
37	26.919354838709676	15.03504692852359
38	28.48587570621469	18.324478810273618
39	31.459119496855347	20.28840550577725
40	27.790055248618785	14.485279649226127
41	33.67785234899329	20.338170697825895
42	32.9671052631579	19.029553802869053
43	31.062111801242235	19.763725301074196
44	37.45522388059702	22.805673446925173
45	34.97902097902098	18.397502312792632
46	40.86991869918699	26.135655908155197
47	36.963235294117645	20.078671771835587
48	39.92248062015504	26.526164472054035
49	37.92424242424242	23.347383609213598
50	43.525862068965516	24.504208367239958
51	39.84920634920635	21.16978509473868
52	42.2436974789916	23.67282823011823
53	47.509433962264154	22.89526822788436
54	45.387387387387385	24.56694152101107
55	51.72164948453608	25.526110451946533
56	54.329787234042556	27.51455641743744
57	56.17977528089887	29.969108363934964
58	53.96808510638298	30.130020417778272
59	53.329787234042556	29.05218646251264
60	65.81818181818181	34.8569347933481
61	55.65555555555556	30.878673370723074
62	67.81333333333333	36.558881577835805
63	68.83783783783784	35.83634989369639
64	63.2875	36.657943801446365
65	79.328125	49.58674680783541
66	72.47142857142858	36.92065679208841
67	75.28358208955224	60.09092761139975
68	70.45070422535211	41.99154466613164
69	81.0	51.28226757605338
70	87.71929824561404	56.35686865965476
71	81.35483870967742	48.499782764459795
72	112.02222222222223	64.69878545619055
73	103.1	53.349882848981025
74	111.68888888888888	53.14877325738979
75	108.125	58.45889759765688
76	107.65957446808511	42.87799445321062
77	109.06382978723404	58.653110873337
78	142.16666666666666	56.91880181451468
79	133.97435897435898	59.82259549937125
80	155.63636363636363	65.4350560210185
81	157.15625	69.82527719914545
82	140.66666666666666	69.09494273180282
83	134.18421052631578	72.85741491836818
84	173.58620689655172	83.6761067702905
85	165.32258064516128	51.38933433761184
86	156.75	62.822667087604614
87	169.33333333333334	54.51870219373246
