steps	avg_reward	std_reward
0	26.894736842105264	12.944800772356874
1	21.625	12.185416488573544
2	19.0	9.51801410970758
3	25.0	10.502380682492898
4	20.32	9.886232851799516
5	21.291666666666668	7.167514484735199
6	20.08	8.71284109805751
7	17.586206896551722	7.280191553842666
8	19.653846153846153	9.281670554594344
9	19.962962962962962	10.141522573545815
10	18.74074074074074	7.564990478036615
11	16.7	7.849203781276163
12	18.74074074074074	9.18369163484357
13	19.46153846153846	9.528220308563437
14	20.08	11.084836489547332
15	16.666666666666668	6.714826050530935
16	15.363636363636363	5.050161604484054
17	18.142857142857142	7.337352021940719
18	20.833333333333332	8.142822333537405
19	17.233333333333334	6.458499997849518
20	21.72	8.775055555379693
21	17.655172413793103	5.396524181928174
22	21.083333333333332	9.74216209176496
23	21.25	10.40132203135736
24	17.0	5.615454864330523
25	17.586206896551722	9.053546614560583
26	20.16	11.905225743344811
27	21.956521739130434	12.170807057193883
28	20.32	8.647404234797863
29	22.91304347826087	9.035740837162745
30	19.0	8.51143022320247
31	22.25	11.27035196137784
32	20.833333333333332	7.127801593447699
33	24.142857142857142	13.99076468956002
34	24.238095238095237	13.588877671532776
35	28.88888888888889	17.634842055459064
36	25.85	11.850210968586172
37	25.75	12.429300060743566
38	24.136363636363637	10.922435020491516
39	23.0	14.52583904633395
40	24.454545454545453	11.227916801547797
41	25.38095238095238	14.558506564159828
42	31.4375	17.374437940549328
43	31.75	13.681648292512127
44	28.05263157894737	12.23658743368267
45	29.470588235294116	15.212679104494782
46	33.46666666666667	18.010614154498516
47	39.61538461538461	28.845846152205112
48	34.13333333333333	16.934645618442158
49	48.5	41.99702370406741
50	33.88235294117647	19.195227203782828
51	44.166666666666664	25.72558173405522
52	33.8	17.2711705837599
53	33.333333333333336	18.64641758861173
54	39.07692307692308	17.437631889598993
55	40.714285714285715	22.278845095190867
56	31.5625	15.378429495562933
57	46.18181818181818	19.474076856721286
58	43.833333333333336	11.838027238053176
59	44.25	22.624194276629314
60	45.72727272727273	21.60425424894117
61	39.46153846153846	15.589026636685496
62	49.54545454545455	22.69306516563089
63	39.46153846153846	19.503906451372895
64	60.666666666666664	30.02961501214722
65	50.8	35.86864926366757
66	42.5	21.704454227953608
67	49.63636363636363	22.38210619414425
68	80.0	34.297021944852794
69	59.22222222222222	26.711536324957166
70	52.4	18.478095139921756
71	65.75	18.109044701474453
72	62.55555555555556	29.57142431135959
73	66.1	39.18022460374621
74	66.0	25.20912533191106
75	75.28571428571429	28.634216723125828
76	66.44444444444444	28.87563798664546
77	63.25	25.168184280952808
78	56.333333333333336	11.718930554164631
79	60.333333333333336	26.766479866512974
80	65.875	34.876344060121895
81	96.0	56.59379067404076
82	81.28571428571429	31.340135316119056
83	75.85714285714286	19.029515206110528
84	61.111111111111114	17.502028101175046
85	111.0	39.25812017914256
86	65.375	18.973254201638685
87	76.57142857142857	21.539711782506966
88	86.83333333333333	35.6717286127575
89	73.375	35.085386915352665
90	107.2	20.252407264322926
91	66.125	30.91697551507909
92	78.57142857142857	38.692402882430635
93	112.6	55.75517913162866
94	86.83333333333333	34.21703604281872
95	79.85714285714286	28.05315653962553
96	88.0	58.71967302361279
97	132.2	51.681331252203634
98	131.5	47.28900506460249
99	74.0	41.18598929594522
100	87.33333333333333	22.64705033528404
101	89.0	38.140092641034144
102	128.2	68.28879849580018
103	102.0	22.74203157151973
104	89.57142857142857	38.725617740557155
105	128.0	31.851216617265973
106	134.5	24.212600025606502
107	136.0	82.32557318354972
108	179.25	38.36909563698368
109	146.0	66.88796603276258
110	312.5	158.5
111	265.3333333333333	119.9231235231786
112	135.25	63.64501158771204
113	171.33333333333334	43.911527213503085
114	266.0	28.0
115	256.0	37.0
116	257.0	83.0
117	210.33333333333334	87.30152092349569
118	160.0	26.43860813280457
119	239.33333333333334	8.219218670625303
120	145.5	45.036096633700396
121	237.33333333333334	62.055530687352025
122	171.33333333333334	71.02268808079727
123	187.66666666666666	12.391753530294071
124	213.0	74.9933330370107
125	144.0	56.63479495857648
126	194.0	39.80787191833629
127	160.75	33.72221078161988
128	166.66666666666666	51.27919222799395
129	191.0	84.581321815162
130	169.66666666666666	23.921166824012207
131	136.25	49.63554673819963
132	168.33333333333334	40.778534658431376
133	132.25	17.711225254058512
134	152.75	53.78371035917846
135	183.0	38.27096375408734
136	141.5	51.74214916294065
137	232.0	102.62878088853373
138	167.66666666666666	34.721111093332766
139	239.66666666666666	72.08482657412878
140	140.75	21.370248009791556
141	212.66666666666666	19.61858529274955
142	229.66666666666666	80.57019024152515
143	152.5	40.326790102858425
144	254.0	78.7273777030583
145	133.25	12.43734296383275
146	163.25	45.66385331966631
147	143.5	37.559952076646745
148	174.33333333333334	55.76338902501851
149	139.0	21.988633427296023
150	145.25	14.669270602180601
151	198.0	52.42772803266099
152	220.0	51.146847410177685
153	280.3333333333333	78.67796529030362
154	179.66666666666666	61.11373731730771
155	166.66666666666666	13.07244770075172
156	210.0	9.626352718795768
157	174.0	27.60434748368452
158	196.0	24.657656011875904
159	254.0	31.0
160	176.0	56.50368719532086
161	273.0	109.0
162	255.0	90.0
163	203.66666666666666	34.120700787384514
164	224.33333333333334	23.6267268622258
165	500.0	0.0
166	269.0	79.0
167	297.5	54.5
168	200.66666666666666	43.56094071017699
169	347.0	33.0
170	308.5	18.5
171	370.5	52.5
172	365.0	57.0
173	255.5	164.5
174	280.0	13.0
175	259.5	8.5
176	220.0	81.66190462306562
177	303.5	10.5
178	267.0	6.0
179	291.6666666666667	100.78469901505663
