steps	avg_reward	std_reward
0	-1281.8745463758337	261.6736253810837
1	-1324.3516393498548	295.8884665198752
2	-1429.8689028885856	253.58420718799985
3	-1358.032169984701	274.91159705848094
4	-1407.96400597351	269.49297997150046
5	-1384.3315575346971	239.9650439295906
6	-1411.6049073664733	242.25506434405884
7	-1451.1090601729445	237.19478793071585
8	-1457.8054491404025	190.50701118263012
9	-1595.8206258190123	158.7962814688942
10	-1582.410577447168	172.29977474666785
11	-1624.5043351920672	169.1453455206751
12	-1647.882726258698	158.86492800689302
13	-1617.0819971731516	106.95870079046526
14	-1640.1703071190693	126.52048343512547
15	-1701.8916086479064	104.18815289032925
16	-1731.8372354903543	102.25588591589273
17	-1698.5088329188488	115.14370308436654
18	-1717.973484904719	88.05780704950328
19	-1715.4312053190222	70.53924543937359
20	-1751.8241455993434	109.42195994711214
21	-1737.6551933173134	108.41033104173522
22	-1763.1862367530757	95.04864471601545
23	-1767.7319529272002	89.51377982228423
24	-1773.7410375256156	93.0351434750366
25	-1774.2447532548267	82.09477531656364
26	-1771.2699547784705	77.49136112647257
27	-1790.5635605807227	53.768859320399514
28	-1745.233924505517	97.27753791987631
29	-1729.9225156362318	91.30794938222198
30	-1754.2695957896576	64.06748610155122
31	-1747.9317232962742	86.77092057974461
32	-1752.0364474506866	62.95829336647323
33	-1723.8663031727401	73.98257843853031
34	-1695.1390714264237	110.15674449242341
35	-1720.045314561131	73.97995387768526
36	-1721.386599975357	51.70553878230703
37	-1668.2077713200051	93.07746421554897
38	-1693.6877035318018	58.285695499225774
39	-1648.7268004672555	70.55292286293735
40	-1652.216063615788	52.7577928971444
41	-1653.386150483798	54.82310731760009
42	-1624.5880171709127	71.42220323056348
43	-1622.9576541162492	45.18653812778831
44	-1629.4692789493665	43.522891783986736
45	-1570.6148556116127	79.67097665641073
46	-1594.9364667703749	70.1764295601098
47	-1587.3017167836247	46.76932893726611
48	-1581.1827045309694	33.510495342222946
49	-1560.914334781287	58.96296750854609
50	-1559.904135226167	49.89786067428685
51	-1522.8468699484965	77.3515653432354
52	-1533.571110299983	61.9471925379888
53	-1534.8168130246652	52.99348196542432
54	-1538.6209545867935	51.1565109274914
55	-1517.3752707175893	80.50578059834595
56	-1512.02364269569	63.16606625701534
57	-1542.09383411124	33.99531525615951
58	-1489.242766605208	123.84703479485525
59	-1546.5153634668886	40.0803379045427
60	-1522.8037479104353	54.537558229947
61	-1544.422500314344	45.49515987471581
62	-1528.3629989501787	71.65381622272974
63	-1545.5322018309294	49.81619118646426
64	-1541.9987929998833	62.672618262147715
65	-1528.0196002134512	94.75870437948609
66	-1557.2471021222093	84.37650996453532
67	-1571.3070694877583	66.28356673476053
68	-1586.2649301178456	49.954278046902836
69	-1576.2038998779117	64.12325821917135
70	-1564.4154102452064	80.78702719981446
71	-1588.4596600924644	52.7182006610401
72	-1589.5423288517445	81.93947010413088
73	-1595.5787398084474	59.78192516241681
74	-1596.6936995710432	87.90427719261784
75	-1574.4590983793105	70.26650548788962
76	-1567.4768144958184	70.65543463204743
77	-1561.272860034828	54.21857274318451
78	-1552.3288592248864	65.03760725113767
79	-1560.6016523579397	48.91275226943634
80	-1542.2616281556554	52.995782679185446
81	-1505.7311289923437	83.38327528643204
82	-1511.5866012356446	60.48209404970802
83	-1496.4746334698275	96.66318214901709
